2471-2566,ACM TRANSACTIONS ON PRIVACY AND SECURITY B4
1049-331X,ACM TRANSACTIONS ON SOFTWARE ENGINEERING AND METHODOLOGY A2
1559-1131,ACM TRANSACTIONS ON THE WEB A2
2576-6422,ACS APPLIED BIO MATERIALS B3
2574-0962,ACS APPLIED ENERGY MATERIALS B4
1944-8252,ACS APPLIED MATERIALS & INTERFACES (ONLINE) A1
4283-4293,ACS APPLIED NANO MATERIALS B4
2373-9878,ACS BIOMATERIALS SCIENCE & ENGINNERING A2
2155-5435,ACS CATALYSIS A1
2374-7951,ACS CENTRAL SCIENCE (ONLINE) A1
1554-8929,ACS CHEMICAL BIOLOGY A1
1554-8937,ACS CHEMICAL BIOLOGY A1
1948-7193,ACS CHEMICAL NEUROSCIENCE A1
2156-8952,ACS COMBINATORIAL SCIENCE A2
2472-3452,ACS EARTH AND SPACE CHEMISTRY B4
2373-8227,ACS INFECTIOUS DISEASES A1
2161-1653,ACS MACRO LETTERS A1
1948-5875,ACS MED CHEM LETT A2
1936-0851,ACS NANO A1
2470-1343,ACS OMEGA A3
2330-4022,ACS PHOTONICS A2
2379-3694,ACS SENSORS A1
2168-0485,ACS SUSTAINABLE CHEMISTRY & ENGINEERING A1
2161-5063,ACS SYNTHETIC BIOLOGY A1
0906-4710,"ACTA AGRICULTURAE SCANDINAVICA. SECTION B, SOIL AND PLANT SCIENCAE4"
0120-2812,ACTA AGRONOMICA B4
1809-4392,ACTA AMAZONICA B1
1677-7298,ACTA AMBIENTAL CATARINENSE B1
0001-5172,ACTA ANAESTHESIOLOGICA SCANDINAVICA A3
0353-5150,ACTA ANALYTICA A4
1234-950X,ACTA ANGIOLOGICA B4
2358-2375,ACTA APICOLA BRASILICA B3
0167-8019,ACTA APPLICANDAE MATHEMATICAE B1
0001-5202,ACTA ARACHNOLOGICA B4
0065-101X,ACTA ARCHAEOLOGICA (PAPIRFORM) B1
0094-5765,ACTA ASTRONAUTICA A1
0001-5237,ACTA ASTRONOMICA A1
1672-9145,ACTA BIOCHIMICA ET BIOPHYSICA SINICA A4
1726-569X,ACTA BIOETHICA (EN LÍNEA) B4
0120-548X,ACTA BIOLOGICA COLOMBIANA B1
1742-7061,ACTA BIOMATERIALIA A1
2236-0867,ACTA BIOMEDICA BRASILIENSIA B1
0325-2957,ACTA BIOQUÍMICA CLÍNICA LATINOAMERICANA B4
0001-5342,ACTA BIOTHEORETICA A2
1677-941X,ACTA BOTANICA BRASILICA B1
2526-4338,ACTA BRASILIENSIS B1
2526-432X,ACTA BRASILIENSIS B1
0001-5385,ACTA CARDIOLOGICA (IMPRIMÉ) B2
0583-6050,ACTA CARSOLOGICA B1
2013-6374,JOURNAL OF TECHNOLOGY AND SCIENCE EDUCATION (ONLINE) B3
0718-2724,JOURNAL OF TECHNOLOGY MANAGEMENT & INNOVATION A3
1357-633X,JOURNAL OF TELEMEDICINE AND TELECARE A2
0090-3973,JOURNAL OF TESTING AND EVALUATION B1
2574-8114,JOURNAL OF TEXTILE ENGINEERING & FASHION TECHNOLOGY B4
2379-1551,JOURNAL OF TEXTILE SCIENCE AND TECHNOLOGY B2
0022-4901,JOURNAL OF TEXTURE STUDIES A4
2212-2672,JOURNAL OF THE ACADEMY OF NUTRITION AND DIETETICS A2
1096-2247,JOURNAL OF THE AIR & WASTE MANAGEMENT ASSOCIATION (1995) A3
1050-0545,JOURNAL OF THE AMERICAN ACADEMY OF AUDIOLOGY A4
0890-8567,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHAI1
0190-9622,JOURNAL OF THE AMERICAN ACADEMY OF DERMATOLOGY A1
1940-5480,JOURNAL OF THE AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS (ONALI2
0002-7189,JOURNAL OF THE AMERICAN ACADEMY OF RELIGION A3
1559-6109,JOURNAL OF THE AMERICAN ASSOCIATION FOR LABORATORY ANIMAL SCIAE2
0002-7820,JOURNAL OF THE AMERICAN CERAMIC SOCIETY A1
0002-7863,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY (PRINT) A1
0735-1097,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY (PRINT) A1
0731-5724,JOURNAL OF THE AMERICAN COLLEGE OF NUTRITION (PRINT) A3
1546-1440,JOURNAL OF THE AMERICAN COLLEGE OF RADIOLOGY A2
1072-7515,JOURNAL OF THE AMERICAN COLLEGE OF SURGEONS A1
0002-8614,JOURNAL OF THE AMERICAN GERIATRICS SOCIETY A1
2047-9980,JOURNAL OF THE AMERICAN HEART ASSOCIATION A1
0002-8711,JOURNAL OF THE AMERICAN HELICOPTER SOCIETY A2
1525-8610,JOURNAL OF THE AMERICAN MEDICAL DIRECTORS ASSOCIATION (PRINT) A1
1067-5027,JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION A1
8756-971X,JOURNAL OF THE AMERICAN MOSQUITO CONTROL ASSOCIATION B1
0003-021X,JOURNAL OF THE AMERICAN OIL CHEMISTS' SOCIETY A4
0003-1062,JOURNAL OF THE AMERICAN SOCIETY FOR HORTICULTURAL SCIENCE A3
1532-2890,JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TEAC1
1044-0305,JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY A2
0894-7317,JOURNAL OF THE AMERICAN SOCIETY OF ECHOCARDIOGRAPHY (PRINT) A1
1933-1711,JOURNAL OF THE AMERICAN SOCIETY OF HYPERTENSION A3
1046-6673,JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY A1
0162-1459,JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION A1
0003-1488,JOURNAL OF THE AMERICAN VETERINARY MEDICAL ASSOCIATION A3
1093-474X,JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION A2
0004-5411,JOURNAL OF THE ASSOCIATION FOR COMPUTING MACHINERY A1
0022-4928,JOURNAL OF THE ATMOSPHERIC SCIENCES A2
1549-4950,JOURNAL OF THE AUDIO ENGINEERING SOCIETY (NEW YORK) A2
0004-881X,JOURNAL OF THE AUSTRALIAN CERAMIC SOCIETY A4
1446-7887,JOURNAL OF THE AUSTRALIAN MATHEMATICAL SOCIETY (2001. PRINT) A4
1934-5259,JOURNAL OF THE BOTANICAL RESEARCH INSTITUTE OF TEXAS B3
1678-4790,JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY (ONLINE) A2
0104-6500,JOURNAL OF THE BRAZILIAN COMPUTER SOCIETY (IMPRESSO) B1
1984-8900,KÍNESIS (MARÍLIA) B2
0023-1584,KINETICS AND CATALYSIS B1
1954-3050,KLESIS B2
0968-0160,KNEE (OXFORD) A3
0942-2056,"KNEE SURGERY, SPORTS TRAUMATOLOGY, ARTHROSCOPY A1"
0219-1377,KNOWLEDGE AND INFORMATION SYSTEMS (PRINT) A2
1092-4604,KNOWLEDGE AND PROCESS MANAGEMENT (PRINT) A2
0269-8889,KNOWLEDGE ENGINEERING REVIEW (PRINT) A4
2073-7904,KNOWLEDGE MANAGEMENT & E-LEARNING: AN INTERNATIONAL JOURNAAL4
1477-8238,KNOWLEDGE MANAGEMENT RESEARCH AND PRACTICE (PRINT) A2
0943-7444,KNOWLEDGE ORGANIZATION A4
0950-7051,KNOWLEDGE-BASED SYSTEMS A1
0386-5991,KODAI MATHEMATICAL JOURNAL B2
0288-4534,"KONA (HIRAKATA, OSAKA) A2"
2542-0240,"KONTURY GLOBAL'NYKH TRANSFORMATSII: POLITIKA, EKONOMIKA, PRAVOB3"
0256-1115,KOREAN JOURNAL OF CHEMICAL ENGINEERING (PRINT) A2
1225-5610,KOREAN JOURNAL OF ORTHODONTICS A2
0023-4001,KOREAN JOURNAL OF PARASITOLOGY (PRINT) B1
0023-432X,KOVOVÉ MATERIÁLY B1
1875-7103,KRISIS B1
1981-5336,KRITERION: REVISTA DE FILOSOFIA A1
1976-3808,KSCE JOURNAL OF CIVIL ENGINEERING A4
1226-7988,KSCE JOURNAL OF CIVIL ENGINEERING (SEOUL. PRINT) A4
1976-7277,KSII T INTERNET INF B2
1016-8419,KURSWECHSEL B2
2410-2059,KUTAFIN UNIVERSITY LAW REVIEW (ONLINE) B2
2595-1033,KWANISSA B4
0368-492X,KYBERNETES A3
0020-0093,L' INFORMATION GEOGRAPHIQUE B4
0066-2399,L¿ANNÉE SOCIOLOGIQUE A1
2273-0095,L¿ORDINAIRE DES AMÉRIQUES B3
0011-1546,LA CRITICA SOCIOLOGICA B1
1168-4704,LA FAUTE À ROUSSEAU B4
0718-5316,LA FUGA B4
2037-0431,LA FURIA UMANA B2
1957-0341,LA NOUVELLE REVUE DE L'ADAPTATION ET DE LA SCOLARISATION B3
0121-8530,LA PALABRA A2
0031-4773,LA PENSÉE (PARIS) B4
0755-4982,LA PRESSE MÉDICALE (1983) B1
0033-8362,LA RADIOLOGIA MEDICA (TESTO STAMPATO) A3
0033-9423,LA RASSEGNA DELLA LETTERATURA ITALIANA B4
1989-2659,LA RAZÓN HISTÓRICA A3
1145-1378,LA REVUE DE L'IRES (PARIS) A2
2264-119X,LA REVUE DES DROITS DE L¿HOMME A3
2422-6635,LA ROCA B4
1413-7321,LA SALLE (CANOAS) A3
1590-7031,LA SOCIETÀ DEGLI INDIVIDUI B2
1668-5628,LA TRAMA DE LA COMUNICACIÓN A3
1473-0197,LAB ON A CHIP (PRINT) A1
1519-6674,LABIRINTO (UNIR) A4
2176-8846,LABOR & ENGENHO,B1
1547-6715,"LABOR (DURHAM, N.C.)",A1
0023-6772,LABORATORY ANIMALS (LONDON),A2
0023-6837,LABORATORY INVESTIGATION (PRINT),A1
0007-5027,LABORATORY MEDICINE,B2
1646-5237,LABOREAL (PORTO. ONLINE),B1
1467-9914,LABOUR (OXFORD. ONLINE),A3
1121-7081,LABOUR (ROMA. TESTO STAMPATO),A3
0101-0522,LAES/HAES,B4
1040-2381,LAKE AND RESERVOIR MANAGEMENT,A4
1440-1770,LAKES & RESERVOIRS (ONLINE),B2
1320-5331,LAKES AND RESERVOIRS:  RESEARCH AND MANAGEMENT,B2
2238-5274,LAMPEJO,B3
0140-6736,LANCET (BRITISH EDITION),A1
1474-4422,LANCET NEUROLOGY,A1
1474-4422,LANCET NEUROLOGY (PRINT),A1
1470-2045,LANCET ONCOLOGY,A1
1473-3099,LANCET. INFECTIOUS DISEASES (PRINT),A1
2073-445X,LAND,A4
1099-145X,LAND DEGRADATION & DEVELOPMENT,A1
0264-8377,LAND USE POLICY,A1
2316-5847,LANDA,B1
0169-2046,LANDSCAPE AND URBAN PLANNING,A1
0921-2973,LANDSCAPE ECOLOGY,A1
0142-6397,LANDSCAPE RESEARCH,A3
1612-510X,LANDSLIDES (BERLIN. PRINT),A1
0458-726X,LANGAGES (PARIS. 1966),A4
0743-7463,LANGMUIR,A1
1520-5827,LANGMUIR,A1
1535-0665,LANGUAGE,A1
0271-5309,LANGUAGE & COMMUNICATION,A2
2183-3745,LANGUAGE AND LAW / LINGUAGEM E DIREITO,A2
1749-818X,LANGUAGE AND LINGUISTICS COMPASS,A2
0047-4045,LANGUAGE IN SOCIETY (LONDON. PRINT),A1
1547-3341,LANGUAGE LEARNING AND DEVELOPMENT,A1
1568-4555,LANGUAGE POLICY (PERIODICAL. PRINT),A1
1574-020X,LANGUAGE RESOURCES AND EVALUATION,A2
2226-471X,LANGUAGES,A2
2386-8449,LAOCOONTE,B3
2446-6220,LAPLAGE EM REVISTA,B1
2196-0739,LARGE-SCALE ASSESSMENTS IN EDUCATION,B2
2255-3827,LAS TORRES DE LUCCA,A4
1054-660X,LASER PHYSICS,B1
1612-2011,LASER PHYSICS LETTERS (PRINT),A3
2196-7229,LASERS IN MANUFACTURING AND MATERIALS PROCESSING (PRINT),A3
0268-8921,LASERS IN MEDICAL SCIENCE,A2
0196-8092,LASERS IN SURGERY AND MEDICINE (PRINT),A1
1010-7215,LATERANUM,A4
1870-9095,LATIN - AMERICAN JOURNAL OF PHYSICS EDUCATION,A2
1045-6635,LATIN AMERICAN ANTIQUITY,A1
2179-6637,LEGIS AUGUSTUS,B3
1676-5095,LÉGUA & MEIA,B3
0922-1565,LEIDEN JOURNAL OF INTERNATIONAL LAW,A2
0261-4367,LEISURE STUDIES (PRINT),A1
0103-6858,LEITURA (UFAL),B3
2175-7291,LEITURA FLUTUANTE,B2
0102-387X,LEITURA. TEORIA & PRÁTICA,A4
1415-6245,LEITURAS DE ECONOMIA POLÍTICA (UNICAMP),B4
2357-8289,LEITURAS DO JORNALISMO,B1
1579-735X,LEMIR: LITERATURA ESPANOLA MEDIEVAL Y RENACIMIENTO,A4
2386-7477,LENGCOM. REVISTA DE INVESTIGACIÓN CIENTÍFICA,B3
1530-9282,LEONARDO,A3
0024-094X,LEONARDO (OXFORD),A3
0961-1215,LEONARDO MUSIC JOURNAL,A3
0101-9635,LEOPOLDIANUM (UNISANTOS),B4
0305-7518,LEPROSY REVIEW,B1
2179-2801,LER - LEITURA EM REVISTA CÁTEDRA UNESCO DE LEITURA PUC-RIO,B4
0870-6182,LER HISTÓRIA,A1
0180-930X,LES ANNALES DE LA RECHERCHE URBAINE (PARIS),B4
1776-274X,LES CAHIERS DE PSYCHOLOGIE POLITIQUE,B4
1622-1494,LES CAHIERS DU NUMÉRIQUE,A2
2101-6178,LES CAHIERS EUROPÉENS DE L'IMAGINAIRE,B4
1958-9247,LES DOSSIERS DU GRIHL,A4
0755-9593,LES SCIENCES DE L'ÉDUCATION POUR L'ERE NOUVELLE,A4
1958-5500,L'ESPACE POLITIQUE,B4
0024-1164,LETHAIA (OSLO. TRYKT UTG.),A2
1807-5193,LETRA MAGNA,B2
1981-5239,LETRAS & LETRAS (ONLINE),A3
1519-3985,LETRAS (UFSM),A2
1516-4586,LETRAS CLÁSSICAS (USP),A4
1984-7726,LETRAS DE HOJE (ONLINE),A1
1980-7732,LETRAS EM REVISTA,B1
2238-8060,LETRAS ESCREVE,A4
1548-5633,LETRAS HISPANAS,B1
1984-4301,LETRÔNICA,A4
2281-6917,LETTERA MATEMATICA,B2
1593-5884,LETTERA MATEMATICA PRISTEM,B2
1125-1743,LETTERATURE D'AMERICA,B2
0266-8254,LETTERS IN APPLIED MICROBIOLOGY,A4
2373-7867,LETTERS IN BIOMATHEMATICS,B4
1570-1808,LETTERS IN DRUG DESIGN & DISCOVERY,B2
0377-9017,LETTERS IN MATHEMATICAL PHYSICS,A3
1570-1786,LETTERS IN ORGANIC CHEMISTRY,B4
1864-404X,LETTERS IN SPATIAL AND RESOURCE SCIENCES,B3
2218-5046,LETTERS ON MATERIALS,B1
2526-2955,LETTRES FRANÇAISES (ONLINE),B3
1414-025X,LETTRES FRANCAISES (UNESP ARARAQUARA),B3
0887-6924,LEUKEMIA,A1
1042-8194,LEUKEMIA & LYMPHOMA (PRINT),A4
0145-2126,LEUKEMIA RESEARCH,A3
0076-6046,MEDICINA (USP.FMRP) B2
0025-7753,MEDICINA CLÍNICA (ED. IMPRESA) A4
0025-7818,MEDICINA DEL LAVORO B2
0025-7826,MEDICINA DELLO SPORT (TESTO STAMPATO) B2
0210-5691,MEDICINA INTENSIVA (MADRID. ED. IMPRESA) B1
1409-0015,MEDICINA LEGAL DE COSTA RICA A3
1698-6946,"MEDICINA ORAL, PATOLOGÍA ORAL Y CIRUGÍA BUCAL (INTERNET) A2"
1809-4678,MEDICINA VETERINÁRIA (UFRPE) B2
0465-546X,MEDICINA Y SEGURIDAD DEL TRABAJO B4
1573-4064,MEDICINAL CHEMISTRY (HILVERSUM) A4
1554-8120,MEDICINAL CHEMISTRY RESEARCH B1
1054-2523,MEDICINAL CHEMISTRY RESEARCH (PRINT) B1
0198-6325,MEDICINAL RESEARCH REVIEWS (PRINT) A1
1357-3039,"MEDICINE (ABINGDON. 1995, UK ED. PRINT) A4"
0025-7974,"MEDICINE (BALTIMORE, MD.) A2"
0723-1393,MEDICINE AND LAW B3
2354-323X,MEDICINE AND MEDICAL SCIENCES B3
0195-9131,MEDICINE AND SCIENCE IN SPORTS AND EXERCISE A1
1386-7423,"MEDICINE, HEALTH CARE AND PHILOSOPHY A3"
2305-6320,MEDICINES B4
1025-9473,MEDIEN JOURNAL - ZEITSCHRIFT FÜR KOMMUNIKATIONSKULTUR B2
2316-5442,MEDIEVALIS B4
1848-5030,MEDIJSKE STUDIJE B3
1576-3196,MEDIO AMBIENTE & DERECHO B4
1108-9628,MEDITERRANEAN ARCHAEOLOGY AND ARCHAEOMETRY A1
2028-3997,MEDITERRANEAN JOURNAL OF CHEMISTRY B2
2035-3006,MEDITERRANEAN JOURNAL OF HEMATOLOGY AND INFECTIOUS DISEASES B2
1660-5446,MEDITERRANEAN JOURNAL OF MATHEMATICS (PRINT) B1
2039-9340,MEDITERRANEAN JOURNAL OF SOCIAL SCIENCES A3
2039-2117,MEDITERRANEAN JOURNAL OF SOCIAL SCIENCES (ONLINE) A3
0025-8385,MEDIUM AEVUM A1
2193-6218,"MEDIZINISCHE KLINIK, INTENSIVMEDIZIN UND NOTFALLMEDIZIN B2"
1678-1430,MEDVEP. REVISTA CIENTÍFICA DE MEDICINA VETERINÁRIA. PEQUENOS ANIBM4
1676-8027,MEIO FILTRANTE B4
0960-8931,MELANOMA RESEARCH A1
2077-0375,MEMBRANES A2
1807-9717,MEMENTO (TRÊS CORAÇÕES) A4
1865-9284,MEMETIC COMPUTING A3
0065-9266,MEMOIRS OF THE AMERICAN MATHEMATICAL SOCIETY A1
1676-1669,MEMORANDUM (BELO HORIZONTE) A4
0327-5752,MEMORIA AMERICANA A1
2594-7095,MEMÓRIA E INFORMAÇÃO (ONLINE) B4
0122-5197,MEMORIA Y SOCIEDAD A2
1794-8886,MEMORIAS (BARRANQUILLA) B1
1812-9528,MEMORIAS DEL INSTITUTO DE INVESTIGACIONES EN CIENCIAS DE LA SALUBD3
1678-8060,MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (ONLINE) A2
0090-502X,MEMORY & COGNITION A1
0959-9436,MENDELEEV COMMUNICATIONS (PRINT) A3
1792-8494,MENON: JOURNAL OF EDUCATIONAL RESEARCH B4
1072-3714,"MENOPAUSE (NEW YORK, N.Y.) A2"
2215-0161,METHODSX,A2
1677-0706,MÉTIS (UCS),A4
2525-3867,MÉTODOS E PESQUISA EM ADMINISTRAÇÃO,B4
0026-1335,METRIKA (HEIDELBERG),B1
1435-926X,METRIKA (ONLINE),B1
0026-1386,METROECONOMICA (TESTO STAMPATO),A2
0026-1394,METROLOGIA (PARIS. PRINT),A2
1047-8485,METROPOLITAN UNIVERSITIES JOURNAL,B2
1659-097X,MHSALUD,B4
1342-6311,MICROBES AND ENVIRONMENTS,A2
1286-4579,MICROBES AND INFECTION,A2
1751-7907,MICROBIAL BIOTECHNOLOGY,A2
1751-7915,MICROBIAL BIOTECHNOLOGY (ONLINE),A2
1475-2859,MICROBIAL CELL FACTORIES,A2
1076-6294,"MICROBIAL DRUG RESISTANCE (LARCHMONT, N.Y.)",A4
0095-3628,MICROBIAL ECOLOGY,A1
2057-5858,MICROBIAL GENOMICS,B2
0882-4010,MICROBIAL PATHOGENESIS,A3
2352-3522,MICROBIAL RISK ANALYSIS,B1
1982-1301,MICROBIOLOGIA IN FOCO,B4
1618-0623,MICROBIOLOGICAL RESEARCH (INTERNET),A3
0944-5013,MICROBIOLOGICAL RESEARCH (PRINT),A3
1465-2080,MICROBIOLOGY (READING. ONLINE),B1
0385-5600,MICROBIOLOGY AND IMMUNOLOGY,B2
2165-0497,MICROBIOLOGY SPECTRUM,A2
2045-8827,MICROBIOLOGYOPEN,A4
2049-2618,MICROBIOME,A1
0026-265X,MICROCHEMICAL JOURNAL (PRINT),A3
1073-9688,"MICROCIRCULATION (NEW YORK, N.Y. 1994)",A2
0167-9317,MICROELECTRONIC ENGINEERING,A3
0026-2714,MICROELECTRONICS AND RELIABILITY,A3
0026-2692,MICROELECTRONICS JOURNAL,A4
2072-666X,MICROMACHINES,A2
0968-4328,MICRON,A3
0968-4328,MICRON (OXFORD. 1993),A3
2076-2607,MICROORGANISMS,B1
0026-2803,MICROPALEONTOLOGY,B1
1387-1811,MICROPOROUS AND MESOPOROUS MATERIALS (PRINT),A1
0141-9331,MICROPROCESSORS AND MICROSYSTEMS,B1
2211-5374,MICRORNA (ONLINE),A1
1431-9276,MICROSCOPY AND MICROANALYSIS (PRINT),A2
1059-910X,MICROSCOPY RESEARCH AND TECHNIQUE (PRINT),A3
0738-1085,MICROSURGERY,A3
0946-7076,MICROSYSTEM TECHNOLOGIES,A4
0026-2862,MICROVASCULAR RESEARCH (PRINT),A4
0895-2477,MICROWAVE AND OPTICAL TECHNOLOGY LETTERS (PRINT),A4
2182-9543,MIDAS. MUSEUS E ESTUDOS INTERDISCIPLINARES,A4
0974-9233,MIDDLE EAST AFRICAN JOURNAL OF OPHTHALMOLOGY,B3
1793-8171,MIDDLE EAST DEVELOPMENT JOURNAL,A4
2423-4451,MIDDLE EAST JOURNAL OF REHABILITATION AND HEALTH,A4
1323-5818,MOLLUSCAN RESEARCH B2
2316-3100,MOMENTO - DIÁLOGOS EM EDUCAÇÃO B2
2500-8013,MOMENTO ¿ REVISTA DE FÍSICA A1
1678-0795,MOMENTUM (ATIBAIA) B3
1434-4475,MONATSHEFTE FUR CHEMIE (INTERNET) A4
0026-9255,MONATSHEFTE FUR MATHEMATIK (PRINT) A3
2358-6524,MONÇÕES REVISTA DO CURSO DE HISTÓRIA DA UFMS/CPCX B4
2316-8323,MONÇÕES: REVISTA DE RELAÇÕES INTERNACIONAIS DA UFGD A4
2167-9436,MONOCLONAL ANTIBODIES IN IMMUNODIAGNOSIS AND IMMUNOTHERAPBY3
1049-2917,MONTAIGNE STUDIES: AN INTERDISCIPLINARY FORUM A2
2594-0929,MONTAJES REVISTA DE ANÁLISIS CINEMATOGRÁFICO A4
0929-9629,MONTE CARLO METHODS AND APPLICATIONS (PRINT) B3
0035-8711,MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY (PRINT) A2
1745-3925,MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY: LETTERS A2
0027-0520,MONTHLY REVIEW (NEW YORK. 1949) A4
0027-0644,MONTHLY WEATHER REVIEW A2
0149-2195,MORBIDITY AND MORTALITY WEEKLY REPORT (PRINT) A1
2177-8841,MORINGA - ARTES DO ESPETÁCULO (UFPB) A3
1676-2924,MORPHEUS (UNIRIO. ONLINE) B1
1286-0115,MORPHOLOGIE (ASSOCIATION DES ANATOMISTES) B2
2447-0996,MORUS - UTOPIA E RENASCIMENTO B3
1808-561X,MORUS (UNICAMP) B3
2175-9537,MOSAICO A4
1983-7801,MOSAICO (GOIÂNIA) A3
2176-8943,MOSAICO (RIO DE JANEIRO) B1
1678-6254,MOSAICO (SÃO JOSÉ DO RIO PRETO) B1
2178-7719,MOSAICO REVISTA MULTIDISCIPLINAR DE HUMANIDADES B2
1609-3321,MOSCOW MATHEMATICAL JOURNAL A2
1609-4514,MOSCOW MATHEMATICAL JOURNAL (ONLINE) A2
1087-1640,MOTOR CONTROL B1
1646-107X,MOTRICIDADE (SANTA MARIA DA FEIRA) B2
2175-8042,MOTRIVIVÊNCIA (FLORIANÓPOLIS) B3
1415-9805,MOTRIZ (RIO CLARO) (CESSOU EM 2006) B1
1980-6574,MOTRIZ : REVISTA DE EDUCAÇÃO FÍSICA (ONLINE) B1
2175-4837,MOURO B3
2175-4519,MOURO: REVISTA MARXISTA (IMPRESSO) B3
1496-9343,MOUSEION (CALGARY) B1
1981-7207,MOUSEION (UNILASALLE) B2
1291-6412,MOUVEMENTS (IMPRESSO) A4
2118-5743,MOVEMENT & SPORT SCIENCES (ONLINE) B2
0885-3185,MOVEMENT DISORDERS A1
2330-1619,MOVEMENT DISORDERS CLINICAL PRACTICE A3
1517-199X,MOVENDO IDÉIAS (UNAMA) A4
1984-4298,MOVIMENTA B2
2359-3296,MOVIMENTO - REVISTA DE EDUCAÇÃO B2
1982-8918,MOVIMENTO (UFRGS. ONLINE) B2
0883-7694,MRS BULLETIN A2
2159-6859,MRS COMMUNICATIONS A2
0960-1295,MSCS. MATHEMATICAL STRUCTURES IN COMPUTER SCIENCE (PRINT) B1
2379-5042,MSPHERE A3
1567-7818,NATURAL COMPUTING,B1
1573-0840,NATURAL HAZARDS (DORDRECHT. ONLINE),A2
1684-9981,NATURAL HAZARDS AND EARTH SYSTEM SCIENCES,A3
1351-3249,NATURAL LANGUAGE ENGINEERING (PRINT),A1
1340-3443,NATURAL MEDICINES,B2
1555-9475,NATURAL PRODUCT COMMUNICATIONS (ONLINE),B1
0265-0568,NATURAL PRODUCT REPORTS (PRINT),A1
1478-6419,NATURAL PRODUCT RESEARCH (PRINT),A4
2192-2209,NATURAL PRODUCTS AND BIOPROSPECTING,B4
0890-8575,NATURAL RESOURCE MODELING,B2
0077-6092,NATURAL RESOURCES RESEARCH,A2
1520-7439,"NATURAL RESOURCES RESEARCH (NEW YORK, N.Y.)",A2
1648-939X,NATURAL SCIENCE EDUCATION,B2
0028-0836,NATURE (LONDON),A1
1476-4687,NATURE (ONLINE),A1
2318-2881,NATURE AND CONSERVATION,B2
1179-1608,NATURE AND SCIENCE OF SLEEP,A2
2397-3366,NATURE ASTRONOMY,B4
1087-0156,NATURE BIOTECHNOLOGY (PRINT),A1
1465-7392,NATURE CELL BIOLOGY,A1
1552-4450,NATURE CHEMICAL BIOLOGY,A1
1755-4330,NATURE CHEMISTRY,A1
1758-6798,NATURE CLIMATE CHANGE,A1
2041-1723,NATURE COMMUNICATIONS,A1
1314-3301,NATURE CONSERVATION (ONLINE),A4
2500-008X,NATURE CONSERVATION RESEARCH,A4
2397-334X,NATURE ECOLOGY & EVOLUTION,A1
1546-1718,NATURE GENETICS (ONLINE),A1
1752-0894,NATURE GEOSCIENCE (PRINT),A1
2397-3374,NATURE HUMAN BEHAVIOUR,A1
1529-2916,NATURE IMMUNOLOGY,A1
1529-2908,NATURE IMMUNOLOGY (PRINT),A1
1476-1122,NATURE MATERIALS (PRINT),A1
1078-8956,NATURE MEDICINE (PRINT),A1
1548-7091,NATURE METHODS,A1
2058-5276,NATURE MICROBIOLOGY,A1
1748-3387,NATURE NANOTECHNOLOGY (PRINT),A1
1097-6256,NATURE NEUROSCIENCE (PRINT),A1
1745-2473,NATURE PHYSICS (PRINT),A1
2055-0278,NATURE PLANTS,A1
1750-2799,NATURE PROTOCOLS (ONLINE): RECIPES FOR RESEARCHERS,A1
1754-2189,NATURE PROTOCOLS (PRINT),A1
1740-1526,"NATURE REVIEW, MICROBIOLOGY (PRINT)",A1
2056-676X,NATURE REVIEWS DISEASE PRIMERS,A1
1759-5061,NATURE REVIEWS NEPHROLOGY,A1
1759-4790,NATURE REVIEWS RHEUMATOLOGY,A1
1474-175X,NATURE REVIEWS. CANCER (PRINT),A1
2397-3358,NATURE REVIEWS. CHEMISTRY,B4
1759-5029,NATURE REVIEWS. ENDOCRINOLOGY (PRINT),A1
1759-5045,NATURE REVIEWS. GASTROENTEROLOGY & HEPATOLOGY (PRINT),A1
1474-1733,NATURE REVIEWS. IMMUNOLOGY (PRINT) A1
1759-4812,NATURE REVIEWS. UROLOGY (PRINT) A1
2398-9629,NATURE SUSTAINABILITY B4
2178-3675,NATUREZA E CONSERVAÇÃO A2
1517-2430,NATUREZA HUMANA B1
0028-1042,NATURWISSENSCHAFTEN A3
1981-4526,NAU LITERÁRIA B2
2237-7840,NAU SOCIAL A3
0028-1298,NAUNYN-SCHMIEDEBERG'S ARCHIVES OF PHARMACOLOGY A4
0104-6497,NAUPLIUS B4
2358-2936,NAUPLIUS B4
0028-1425,NAVAL ENGINEERS JOURNAL (PRINT) B4
1983-4276,NAVEGACOES A4
